,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins
65424,,,,12.0,2.0,LearningResponse,TRUE,True,1.0,eagle,hawk,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,17,50972,0.0-17.0,eagle,hawk,eagle,,,,,,,,,,1.0,False,False,1.0000000473611077,5
65426,,,,12.0,3.0,LearningResponse,TRUE,True,1.0,beard,puck,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,22,64053,0.0-22.0,puck,beard,puck,,,,,,,,,,1.0,False,False,0.15867453185593056,1
65427,,,,12.0,3.0,LearningResponse,TRUE,True,1.0,beard,puck,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,25,72101,0.0-25.0,beard,puck,beard,,,,,,,,,,1.0,False,False,0.15867453185593056,1
65429,,,,12.0,4.0,LearningResponse,TRUE,True,1.0,poppy,crayon,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,30,85205,0.0-30.0,crayon,poppy,crayon,,,,,,,,,,1.0,False,False,0.23795970777295308,2
65430,,,,12.0,4.0,LearningResponse,TRUE,True,1.0,poppy,crayon,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,33,93245,0.0-33.0,poppy,crayon,poppy,,,,,,,,,,1.0,False,False,0.23795970777295308,2
65432,,,,12.0,5.0,LearningResponse,TRUE,True,1.0,cigar,flask,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,38,106336,0.0-38.0,flask,cigar,flask,,,,,,,,,,1.0,False,False,0.4852363937058211,3
65433,,,,12.0,5.0,LearningResponse,TRUE,True,1.0,cigar,flask,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,41,114406,0.0-41.0,cigar,flask,cigar,,,,,,,,,,1.0,False,False,0.4852363937058211,3
65435,,,,12.0,6.0,LearningResponse,TRUE,True,1.0,sandal,insole,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,46,127505,0.0-46.0,insole,sandal,insole,,,,,,,,,,1.0,False,False,0.8545205323394657,5
65436,,,,12.0,6.0,LearningResponse,TRUE,True,1.0,sandal,insole,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,49,135547,0.0-49.0,sandal,insole,sandal,,,,,,,,,,1.0,False,False,0.8545205323394657,5
65438,,,,12.0,7.0,LearningResponse,TRUE,True,1.0,mouth,nose,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,54,148623,0.0-54.0,nose,mouth,nose,,,,,,,,,,1.0,False,False,0.6618244683957779,4
65439,,,,12.0,7.0,LearningResponse,TRUE,True,1.0,mouth,nose,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,57,156666,0.0-57.0,mouth,nose,mouth,,,,,,,,,,1.0,False,False,0.6618244683957779,4
65441,,,,12.0,8.0,LearningResponse,TRUE,True,1.0,jersey,shirt,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,62,169743,0.0-62.0,shirt,jersey,shirt,,,,,,,,,,1.0,False,False,0.649010826232407,4
65442,,,,12.0,8.0,LearningResponse,FALSE,True,1.0,jersey,shirt,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,65,177822,0.0-65.0,ersey,shirt,jersey,,,,,,,,,,0.0,False,False,0.649010826232407,4
65444,,,,12.0,9.0,LearningResponse,TRUE,True,1.0,leash,drink,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,70,190922,0.0-70.0,drink,leash,drink,,,,,,,,,,1.0,False,False,0.10846355647514298,1
65445,,,,12.0,9.0,LearningResponse,TRUE,True,1.0,leash,drink,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,73,198964,0.0-73.0,leash,drink,leash,,,,,,,,,,1.0,False,False,0.10846355647514298,1
65447,,,,12.0,10.0,LearningResponse,TRUE,True,1.0,mast,frame,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,78,212080,0.0-78.0,frame,mast,frame,,,,,,,,,,1.0,False,False,0.4552374182405689,3
65448,,,,12.0,10.0,LearningResponse,TRUE,True,1.0,mast,frame,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,81,220141,0.0-81.0,mast,frame,mast,,,,,,,,,,1.0,False,False,0.4552374182405689,3
65450,,,,12.0,11.0,LearningResponse,TRUE,True,1.0,bonsai,tulip,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,86,233257,0.0-86.0,tulip,bonsai,tulip,,,,,,,,,,1.0,False,False,0.5495629722138741,3
65451,,,,12.0,11.0,LearningResponse,TRUE,True,1.0,bonsai,tulip,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,89,241329,0.0-89.0,bonsai,tulip,bonsai,,,,,,,,,,1.0,False,False,0.5495629722138741,3
65453,,,,12.0,12.0,LearningResponse,TRUE,True,1.0,flag,banner,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,94,254441,0.0-94.0,banner,flag,banner,,,,,,,,,,1.0,False,False,0.6166730372903241,4
65454,,,,12.0,12.0,LearningResponse,TRUE,True,1.0,flag,banner,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,97,262510,0.0-97.0,flag,banner,flag,,,,,,,,,,1.0,False,False,0.6166730372903241,4
65515,4522.5,<h1>flag</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,1.0,CuePresentation,TRUE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,185,526511,0.0-185.0,,flag,banner,,,,1.0,,,,,,1.0,False,False,0.6166730372903241,4
65516,,,,12.0,1.0,RecallResponse,TRUE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,186,531111,0.0-186.0,banner,flag,banner,,,,1.0,,,,,,1.0,False,False,0.6166730372903241,4
65517,15095.6000000015,<h1>wolf</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,2.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,189,548272,0.0-189.0,,wolf,bowtie,,,,12.0,,,,,,0.0,False,False,0.20837651533216422,2
65518,,,,12.0,2.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,190,549732,0.0-190.0,0,wolf,bowtie,,,,12.0,,,,,,0.0,False,False,0.20837651533216422,2
65519,5192.69999999925,<h1>mast</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,3.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,193,556954,0.0-193.0,,mast,frame,,,,3.0,,,,,,0.0,False,False,0.4552374182405689,3
65520,,,,12.0,3.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,194,558326,0.0-194.0,0,mast,frame,,,,3.0,,,,,,0.0,False,False,0.4552374182405689,3
65521,6928.09999999776,<h1>flask</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,4.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,197,567270,0.0-197.0,,flask,cigar,,,,8.0,,,,,,0.0,False,False,0.4852363937058211,3
65522,,,,12.0,4.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,198,570179,0.0-198.0,drink,flask,cigar,,,,8.0,,,,,,0.0,False,False,0.4852363937058211,3
65523,14967.8000000007,<h1>sandal</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,5.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,201,587161,0.0-201.0,,sandal,insole,,,,7.0,,,,,,0.0,True,False,0.8545205323394657,5
65524,,,,12.0,5.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,202,588330,0.0-202.0,0,sandal,insole,,,,7.0,,,,,,0.0,True,False,0.8545205323394657,5
65525,5238.30000000075,<h1>leash</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,6.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,205,595591,0.0-205.0,,leash,drink,,,,4.0,,,,,,0.0,True,False,0.10846355647514298,1
65526,,,,12.0,6.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,206,597422,0.0-206.0,0,leash,drink,,,,4.0,,,,,,0.0,True,False,0.10846355647514298,1
65527,2743.5,<h1>crayon</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,7.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,209,602196,0.0-209.0,,crayon,poppy,,,,9.0,,,,,,0.0,True,False,0.23795970777295308,2
65528,,,,12.0,7.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,210,603575,0.0-210.0,0,crayon,poppy,,,,9.0,,,,,,0.0,True,False,0.23795970777295308,2
65529,10146.6000000015,<h1>tulip</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,8.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,213,615751,0.0-213.0,,tulip,bonsai,,,,2.0,,,,,,0.0,True,False,0.5495629722138741,3
65530,,,,12.0,8.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,214,620774,0.0-214.0,flower,tulip,bonsai,,,,2.0,,,,,,0.0,True,False,0.5495629722138741,3
65531,25158.799999997,<h1>eagle</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,9.0,CuePresentation,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,217,647973,0.0-217.0,,eagle,hawk,,,,11.0,,,,,,0.0,False,False,1.0000000473611077,5
65532,,,,12.0,9.0,RecallResponse,FALSE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,218,652985,0.0-218.0,0,eagle,hawk,,,,11.0,,,,,,0.0,False,False,1.0000000473611077,5
65533,1911.60000000149,<h1>jersey</h1><br><br><br> Please press space as soon as you recall the target.,32.0,12.0,10.0,CuePresentation,TRUE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,221,656922,0.0-221.0,,jersey,shirt,,,,5.0,,,,,,1.0,True,False,0.649010826232407,4
65534,,,,12.0,10.0,RecallResponse,TRUE,True,1.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,222,660804,0.0-222.0,shirt,jersey,shirt,,,,5.0,,,,,,1.0,True,False,0.649010826232407,4
65536,,,,2.0,1.0,LearningResponse,TRUE,True,2.0,bear,grass,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,230,709039,0.0-230.0,grass,bear,grass,,,,,,,,,,1.0,False,False,0.15006241400216377,1
65537,,,,2.0,1.0,LearningResponse,TRUE,True,2.0,bear,grass,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,233,717097,0.0-233.0,bear,grass,bear,,,,,,,,,,1.0,False,False,0.15006241400216377,1
65539,,,,2.0,2.0,LearningResponse,TRUE,True,2.0,chip,tablet,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,238,730191,0.0-238.0,table,chip,tablet,,,,,,,,,,1.0,False,False,0.42313580545871754,3
65540,,,,2.0,2.0,LearningResponse,TRUE,True,2.0,chip,tablet,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,241,738263,0.0-241.0,chip,tablet,chip,,,,,,,,,,1.0,False,False,0.42313580545871754,3
65601,7089.60000000149,<h1>grass</h1><br><br><br> Please press space as soon as you recall the target.,32.0,2.0,1.0,CuePresentation,TRUE,True,2.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,329,952189,0.0-329.0,,grass,bear,,,,2.0,,,,,,1.0,True,False,0.15006241400216377,1
65602,,,,2.0,1.0,RecallResponse,TRUE,True,2.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,330,955075,0.0-330.0,bear,grass,bear,,,,2.0,,,,,,1.0,True,False,0.15006241400216377,1
65603,2337.80000000075,<h1>tablet</h1><br><br><br> Please press space as soon as you recall the target.,32.0,2.0,2.0,CuePresentation,TRUE,True,2.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,333,959442,0.0-333.0,,tablet,chip,,,,1.0,,,,,,1.0,False,False,0.42313580545871754,3
65604,,,,2.0,2.0,RecallResponse,TRUE,True,2.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,334,962256,0.0-334.0,chip,tablet,chip,,,,1.0,,,,,,1.0,False,False,0.42313580545871754,3
65606,,,,22.0,1.0,LearningResponse,TRUE,True,3.0,chips,potato,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,342,997156,0.0-342.0,potato,chips,potato,,,,,,,,,,1.0,False,False,0.603917424192587,4
65607,,,,22.0,1.0,LearningResponse,TRUE,True,3.0,chips,potato,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,345,1005224,0.0-345.0,chips,potato,chips,,,,,,,,,,1.0,False,False,0.603917424192587,4
65609,,,,22.0,2.0,LearningResponse,TRUE,True,3.0,horse,pony,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,350,1018329,0.0-350.0,pony,horse,pony,,,,,,,,,,1.0,False,False,0.6533058200079189,4
65610,,,,22.0,2.0,LearningResponse,FALSE,True,3.0,horse,pony,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,353,1026401,0.0-353.0,hourse,pony,horse,,,,,,,,,,0.0,False,False,0.6533058200079189,4
65612,,,,22.0,3.0,LearningResponse,FALSE,True,3.0,cello,violin,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,358,1039489,0.0-358.0,v,cello,violin,,,,,,,,,,0.0,False,False,0.8084852466940989,5
65613,,,,22.0,3.0,LearningResponse,FALSE,True,3.0,cello,violin,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,361,1047522,0.0-361.0,ceilo,violin,cello,,,,,,,,,,0.0,False,False,0.8084852466940989,5
65615,,,,22.0,4.0,LearningResponse,TRUE,True,3.0,buckle,zipper,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,366,1060630,0.0-366.0,zipper,buckle,zipper,,,,,,,,,,1.0,False,False,0.9488969555838095,5
65616,,,,22.0,4.0,LearningResponse,TRUE,True,3.0,buckle,zipper,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,369,1068702,0.0-369.0,buckle,zipper,buckle,,,,,,,,,,1.0,False,False,0.9488969555838095,5
65618,,,,22.0,5.0,LearningResponse,TRUE,True,3.0,fungus,moth,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,374,1081810,0.0-374.0,moth,fungus,moth,,,,,,,,,,1.0,False,False,0.42118623274423467,3
65619,,,,22.0,5.0,LearningResponse,TRUE,True,3.0,fungus,moth,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,377,1089204,0.0-377.0,fungus,moth,fungus,,,,,,,,,,1.0,False,False,0.42118623274423467,3
65621,,,,22.0,6.0,LearningResponse,TRUE,True,3.0,money,wand,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,382,1100433,0.0-382.0,wand,money,wand,,,,,,,,,,1.0,False,False,0.21512596317972674,2
65622,,,,22.0,6.0,LearningResponse,TRUE,True,3.0,money,wand,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,385,1108484,0.0-385.0,money,wand,money,,,,,,,,,,1.0,False,False,0.21512596317972674,2
65624,,,,22.0,7.0,LearningResponse,TRUE,True,3.0,globe,coal,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,390,1121599,0.0-390.0,coal,globe,coal,,,,,,,,,,1.0,False,False,0.05216874231823626,1
65625,,,,22.0,7.0,LearningResponse,TRUE,True,3.0,globe,coal,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,393,1128231,0.0-393.0,globe,coal,globe,,,,,,,,,,1.0,False,False,0.05216874231823626,1
65627,,,,22.0,8.0,LearningResponse,TRUE,True,3.0,cookie,cereal,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,398,1139698,0.0-398.0,cereal,cookie,cereal,,,,,,,,,,1.0,False,False,0.43280762431870573,3
65628,,,,22.0,8.0,LearningResponse,TRUE,True,3.0,cookie,cereal,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,401,1147045,0.0-401.0,cookie,cereal,cookie,,,,,,,,,,1.0,False,False,0.43280762431870573,3
65630,,,,22.0,9.0,LearningResponse,TRUE,True,3.0,pipe,paper,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,406,1158704,0.0-406.0,paper,pipe,paper,,,,,,,,,,1.0,False,False,0.2580975669405987,2
65631,,,,22.0,9.0,LearningResponse,TRUE,True,3.0,pipe,paper,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,409,1165077,0.0-409.0,pipe,paper,pipe,,,,,,,,,,1.0,False,False,0.2580975669405987,2
65633,,,,22.0,10.0,LearningResponse,TRUE,True,3.0,lion,fossil,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,414,1178165,0.0-414.0,fossil,lion,fossil,,,,,,,,,,1.0,False,False,0.19652462362329093,1
65634,,,,22.0,10.0,LearningResponse,TRUE,True,3.0,lion,fossil,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,417,1184451,0.0-417.0,lion,fossil,lion,,,,,,,,,,1.0,False,False,0.19652462362329093,1
65636,,,,22.0,11.0,LearningResponse,TRUE,True,3.0,teabag,coffee,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,422,1197543,0.0-422.0,coffe,teabag,coffee,,,,,,,,,,1.0,False,False,0.8065881665830336,5
65637,,,,22.0,11.0,LearningResponse,TRUE,True,3.0,teabag,coffee,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,425,1205313,0.0-425.0,teabag,coffee,teabag,,,,,,,,,,1.0,False,False,0.8065881665830336,5
65639,,,,22.0,12.0,LearningResponse,TRUE,True,3.0,spoon,saucer,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,430,1217227,0.0-430.0,saucer,spoon,saucer,,,,,,,,,,1.0,False,False,0.999999996637915,5
65640,,,,22.0,12.0,LearningResponse,TRUE,True,3.0,spoon,saucer,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,433,1223834,0.0-433.0,spoon,saucer,spoon,,,,,,,,,,1.0,False,False,0.999999996637915,5
65642,,,,22.0,13.0,LearningResponse,TRUE,True,3.0,domino,statue,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,438,1236103,0.0-438.0,statue,domino,statue,,,,,,,,,,1.0,False,False,0.11084371457877168,1
65643,,,,22.0,13.0,LearningResponse,TRUE,True,3.0,domino,statue,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,441,1242938,0.0-441.0,domino,statue,domino,,,,,,,,,,1.0,False,False,0.11084371457877168,1
65645,,,,22.0,14.0,LearningResponse,TRUE,True,3.0,gravy,grits,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,446,1254666,0.0-446.0,grits,gravy,grits,,,,,,,,,,1.0,False,False,0.9999999222155023,5
65646,,,,22.0,14.0,LearningResponse,TRUE,True,3.0,gravy,grits,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,449,1262435,0.0-449.0,gravey,grits,gravy,,,,,,,,,,1.0,False,False,0.9999999222155023,5
65648,,,,22.0,15.0,LearningResponse,TRUE,True,3.0,chest,dial,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,454,1273802,0.0-454.0,dial,chest,dial,,,,,,,,,,1.0,False,False,0.19790730641720147,1
65649,,,,22.0,15.0,LearningResponse,TRUE,True,3.0,chest,dial,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,457,1279774,0.0-457.0,chest,dial,chest,,,,,,,,,,1.0,False,False,0.19790730641720147,1
65651,,,,22.0,16.0,LearningResponse,TRUE,True,3.0,slicer,hummus,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,462,1292064,0.0-462.0,hummus,slicer,hummus,,,,,,,,,,1.0,False,False,0.5005510684416782,3
65652,,,,22.0,16.0,LearningResponse,TRUE,True,3.0,slicer,hummus,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,465,1299296,0.0-465.0,slicer,hummus,slicer,,,,,,,,,,1.0,False,False,0.5005510684416782,3
65654,,,,22.0,17.0,LearningResponse,TRUE,True,3.0,seed,leaf,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,470,1310725,0.0-470.0,leaf,seed,leaf,,,,,,,,,,1.0,False,False,0.4491970734790321,3
65655,,,,22.0,17.0,LearningResponse,TRUE,True,3.0,seed,leaf,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,473,1316366,0.0-473.0,seed,leaf,seed,,,,,,,,,,1.0,False,False,0.4491970734790321,3
65657,,,,22.0,18.0,LearningResponse,TRUE,True,3.0,target,clasp,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,478,1327973,0.0-478.0,clasp,target,clasp,,,,,,,,,,1.0,False,False,0.26308674621210815,2
65658,,,,22.0,18.0,LearningResponse,TRUE,True,3.0,target,clasp,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,481,1334581,0.0-481.0,target,clasp,target,,,,,,,,,,1.0,False,False,0.26308674621210815,2
65660,,,,22.0,19.0,LearningResponse,TRUE,True,3.0,game,pepper,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,486,1347321,0.0-486.0,pepper,game,pepper,,,,,,,,,,1.0,False,False,0.058678138270947575,1
65661,,,,22.0,19.0,LearningResponse,TRUE,True,3.0,game,pepper,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,489,1353520,0.0-489.0,game,pepper,game,,,,,,,,,,1.0,False,False,0.058678138270947575,1
65663,,,,22.0,20.0,LearningResponse,TRUE,True,3.0,earwig,walnut,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,494,1364973,0.0-494.0,walnut,earwig,walnut,,,,,,,,,,1.0,False,False,0.24217337756216092,2
65664,,,,22.0,20.0,LearningResponse,TRUE,True,3.0,earwig,walnut,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,497,1373028,0.0-497.0,earwig,walnut,earwig,,,,,,,,,,1.0,False,False,0.24217337756216092,2
65666,,,,22.0,21.0,LearningResponse,TRUE,True,3.0,knife,sheath,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,502,1386139,0.0-502.0,sheath,knife,sheath,,,,,,,,,,1.0,False,False,0.7353757766519807,4
65667,,,,22.0,21.0,LearningResponse,TRUE,True,3.0,knife,sheath,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,505,1394202,0.0-505.0,knife,sheath,knife,,,,,,,,,,1.0,False,False,0.7353757766519807,4
65669,,,,22.0,22.0,LearningResponse,TRUE,True,3.0,sundae,sushi,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,510,1405744,0.0-510.0,sushi,sundae,sushi,,,,,,,,,,1.0,False,False,0.6102107258645089,4
65670,,,,22.0,22.0,LearningResponse,TRUE,True,3.0,sundae,sushi,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,513,1413789,0.0-513.0,sundae,sushi,sundae,,,,,,,,,,1.0,False,False,0.6102107258645089,4
65731,15228.6999999993,<h1>moth</h1><br><br><br> Please press space as soon as you recall the target.,32.0,22.0,1.0,CuePresentation,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,601,1635699,0.0-601.0,,moth,fungus,,,,18.0,,,,,,0.0,False,False,0.42118623274423467,3
65732,,,,22.0,1.0,RecallResponse,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,602,1639264,0.0-602.0,bear,moth,fungus,,,,18.0,,,,,,0.0,False,False,0.42118623274423467,3
65733,7385.80000000075,<h1>lion</h1><br><br><br> Please press space as soon as you recall the target.,32.0,22.0,2.0,CuePresentation,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,605,1648699,0.0-605.0,,lion,fossil,,,,13.0,,,,,,0.0,False,False,0.19652462362329093,1
65734,,,,22.0,2.0,RecallResponse,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,606,1652463,0.0-606.0,tiger,lion,fossil,,,,13.0,,,,,,0.0,False,False,0.19652462362329093,1
65735,7427.0,<h1>knife</h1><br><br><br> Please press space as soon as you recall the target.,32.0,22.0,3.0,CuePresentation,TRUE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,609,1661910,0.0-609.0,,knife,sheath,,,,2.0,,,,,,1.0,True,False,0.7353757766519807,4
65736,,,,22.0,3.0,RecallResponse,TRUE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,610,1666915,0.0-610.0,sheath,knife,sheath,,,,2.0,,,,,,1.0,True,False,0.7353757766519807,4
65737,15643.3000000007,<h1>slicer</h1><br><br><br> Please press space as soon as you recall the target.,32.0,22.0,4.0,CuePresentation,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,613,1684614,0.0-613.0,,slicer,hummus,,,,7.0,,,,,,0.0,True,False,0.5005510684416782,3
65738,,,,22.0,4.0,RecallResponse,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,614,1687329,0.0-614.0,0,slicer,hummus,,,,7.0,,,,,,0.0,True,False,0.5005510684416782,3
65739,5891.10000000149,<h1>game</h1><br><br><br> Please press space as soon as you recall the target.,32.0,22.0,5.0,CuePresentation,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,617,1695244,0.0-617.0,,game,pepper,,,,4.0,,,,,,0.0,True,False,0.058678138270947575,1
65740,,,,22.0,5.0,RecallResponse,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,618,1696390,0.0-618.0,0,game,pepper,,,,4.0,,,,,,0.0,True,False,0.058678138270947575,1
65741,1835.5,<h1>coal</h1><br><br><br> Please press space as soon as you recall the target.,32.0,22.0,6.0,CuePresentation,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,html-keyboard-response,621,1700249,0.0-621.0,,coal,globe,,,,16.0,,,,,,0.0,False,False,0.05216874231823626,1
65742,,,,22.0,6.0,RecallResponse,FALSE,True,3.0,,,True,27_8_2023_0_15_15,s5xfdqedcy5yx83,typed-response,622,1701520,0.0-622.0,0,coal,globe,,,,16.0,,,,,,0.0,False,False,0.05216874231823626,1
