arm,sweep,model,repeat_index,task,signature,test,weight,threshold_p,n,block_len,theta,null,boot_p,direction_correct
floor,random_floor_v12_20260726_201120,random,3,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.6666666666666666,0.5,0.49975012493753124,True
floor,random_floor_v12_20260726_201120,random,3,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,-0.26666666666666666,0.0,0.9795102448775612,False
floor,random_floor_v12_20260726_201120,random,3,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,-0.10000000000000003,0.0,0.7842741935483871,False
floor,random_floor_v12_20260726_201120,random,3,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.36666666666666664,0.5,0.9890054972513743,False
floor,random_floor_v12_20260726_201120,random,3,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,-0.11668869109002901,0.0,0.20939530234882558,True
floor,random_floor_v12_20260726_201120,random,3,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,100,5,-0.02658861290076252,0.0,0.5197401299350325,False
floor,random_floor_v12_20260726_201120,random,3,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,56,4,-0.03294960798990288,0.0,0.35932033983008493,True
floor,random_floor_v12_20260726_201120,random,3,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,40,3,0.5,0.5,0.6051974012993503,False
floor,random_floor_v12_20260726_201120,random,3,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,100,5,0.56,0.5,0.07296351824087956,True
floor,random_floor_v12_20260726_201120,random,3,repeated_games,tit_for_tat_reciprocity_pd,conditional_proportion_contrast,1.5,0.05,14,2,-0.041666666666666685,0.0,0.4827586206896552,False
floor,random_floor_v12_20260726_201120,random,3,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.06666666666666667,0.5,1.0,False
floor,random_floor_v12_20260726_201120,random,3,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,6,2,0.3333333333333333,0.5,0.8040979510244878,False
floor,random_floor_v12_20260726_201120,random,3,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.1863577235304468,0.0,0.23638180909545228,True
floor,random_floor_v12_20260726_201120,random,3,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.0,0.05,1.0,False
floor,random_floor_v12_20260726_201120,random,3,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.0,0.0,1.0,False
floor,random_floor_v12_20260726_201120,random,3,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.04247497747309828,0.0,0.37831084457771114,False
floor,random_floor_v12_20260726_201120,random,3,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,80,4,0.275,0.55,1.0,False
floor,random_floor_v12_20260726_201120,random,3,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,100,5,0.040000000000000036,0.0,0.3173413293353323,True
floor,random_floor_v12_20260726_201120,random,3,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,100,5,0.52,0.5,0.3193403298350825,True
floor,random_floor_v12_20260726_201120,random,3,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,50,4,0.42,0.5,0.13843078460769614,True
floor,random_floor_v12_20260726_201120,random,4,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.5375,0.5,0.24537731134432783,True
floor,random_floor_v12_20260726_201120,random,4,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.525,0.5,0.3248375812093953,True
floor,random_floor_v12_20260726_201120,random,4,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,0.07755973120892246,0.0,0.8270864567716142,False
floor,random_floor_v12_20260726_201120,random,4,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.46,0.5,0.3363318340829585,True
floor,random_floor_v12_20260726_201120,random,4,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,0.04726292742616211,0.0,0.7681159420289855,False
floor,random_floor_v12_20260726_201120,random,4,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.4727272727272727,0.5,0.712143928035982,False
floor,random_floor_v12_20260726_201120,random,4,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.01770835436171487,0.0,0.47226386806596704,True
floor,random_floor_v12_20260726_201120,random,4,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,0.36889074022006724,0.0,1.0,False
floor,random_floor_v12_20260726_201120,random,4,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,64,4,0.015442632890491489,0.0,0.36281859070464767,True
floor,random_floor_v12_20260726_201120,random,4,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,60,4,0.5333333333333333,0.5,0.2773613193403298,True
floor,random_floor_v12_20260726_201120,random,4,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,64,4,-0.1292833086886375,0.0,0.7386306846576711,False
floor,random_floor_v12_20260726_201120,random,4,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,64,4,0.04340202137163835,0.0,0.7166416791604198,False
floor,random_floor_v12_20260726_201120,random,4,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,0.4,0.5,0.735632183908046,False
floor,random_floor_v12_20260726_201120,random,4,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,0.4,0.5,0.8220889555222389,False
floor,random_floor_v12_20260726_201120,random,4,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,0.7,0.5,0.21689155422288856,True
floor,random_floor_v12_20260726_201120,random,4,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.0,0.5,1.0,False
floor,random_floor_v12_20260726_201120,random,4,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.06666666666666665,0.0,0.2893553223388306,True
floor,random_floor_v12_20260726_201120,random,4,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.39999999999999997,0.0,0.01361573373676248,True
floor,random_floor_v12_20260726_201120,random,4,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.5333333333333333,0.5,0.29685157421289354,True
floor,random_floor_v12_20260726_201120,random,4,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.16943781913515885,0.0,0.9070464767616192,False
floor,random_floor_v12_20260726_201120,random,4,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,100,5,0.043282989684145484,0.0,0.24437781109445278,True
floor,random_floor_v12_20260726_201120,random,4,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,63,4,-0.14636515418062493,0.0,0.12293853073463268,True
floor,random_floor_v12_20260726_201120,random,4,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,40,3,0.7,0.5,0.0024987506246876563,True
floor,random_floor_v12_20260726_201120,random,4,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,100,5,0.63,0.5,0.0029985007496251873,True
floor,random_floor_v12_20260726_201120,random,4,repeated_games,tit_for_tat_reciprocity_pd,conditional_proportion_contrast,1.5,0.05,14,2,0.1777777777777778,0.0,0.4018218623481781,True
floor,random_floor_v12_20260726_201120,random,4,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.4,0.5,0.7071464267866067,False
floor,random_floor_v12_20260726_201120,random,4,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,5,2,0.4,0.5,0.9310344827586207,False
floor,random_floor_v12_20260726_201120,random,4,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.08164177603198287,0.0,0.4767616191904048,True
floor,random_floor_v12_20260726_201120,random,4,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.0,0.05,1.0,False
floor,random_floor_v12_20260726_201120,random,4,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.0,0.0,1.0,False
floor,random_floor_v12_20260726_201120,random,4,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.3094605501611446,0.0,0.888055972013993,False
floor,random_floor_v12_20260726_201120,random,4,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,80,4,0.2875,0.55,1.0,False
floor,random_floor_v12_20260726_201120,random,4,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,100,5,0.13999999999999996,0.0,0.04297851074462768,True
floor,random_floor_v12_20260726_201120,random,4,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,100,5,0.57,0.5,0.04397801099450275,True
floor,random_floor_v12_20260726_201120,random,4,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,50,4,0.46,0.5,0.24437781109445278,True
floor,random_floor_v12_20260726_201120,random,5,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.4625,0.5,0.7821089455272364,False
floor,random_floor_v12_20260726_201120,random,5,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.4625,0.5,0.7811094452773614,False
floor,random_floor_v12_20260726_201120,random,5,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,0.14825773927208194,0.0,0.9105447276361819,False
floor,random_floor_v12_20260726_201120,random,5,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.58,0.5,0.9830084957521239,False
floor,random_floor_v12_20260726_201120,random,5,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,0.0481035758983238,0.0,0.7941029485257372,False
floor,random_floor_v12_20260726_201120,random,5,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.45454545454545453,0.5,0.9255372313843079,False
floor,random_floor_v12_20260726_201120,random,5,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.08814923168655578,0.0,0.1854072963518241,True
floor,random_floor_v12_20260726_201120,random,5,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,0.42591558216993614,0.0,1.0,False
floor,random_floor_v12_20260726_201120,random,5,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,64,4,-0.23941523050057223,0.0,0.9690154922538731,False
floor,random_floor_v12_20260726_201120,random,5,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,60,4,0.4166666666666667,0.5,0.9365317341329336,False
floor,random_floor_v12_20260726_201120,random,5,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,64,4,-0.12176652235179904,0.0,0.8095952023988006,False
floor,random_floor_v12_20260726_201120,random,5,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,64,4,0.11626268547395817,0.0,0.8020989505247377,False
floor,random_floor_v12_20260726_201120,random,5,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,0.6,0.5,0.3098450774612694,True
floor,random_floor_v12_20260726_201120,random,5,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,0.6,0.5,0.21239380309845077,True
floor,random_floor_v12_20260726_201120,random,5,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,0.5,0.5,0.5942028985507246,False
floor,random_floor_v12_20260726_201120,random,5,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,1.0,0.5,0.0004997501249375312,True
floor,random_floor_v12_20260726_201120,random,5,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,-0.033333333333333326,0.0,0.5217391304347826,False
floor,random_floor_v12_20260726_201120,random,5,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.0,0.0,0.4279233870967742,False
floor,random_floor_v12_20260726_201120,random,5,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.48333333333333334,0.5,0.5732133933033483,False
floor,random_floor_v12_20260726_201120,random,5,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,-0.022049216431832597,0.0,0.45177411294352826,True
floor,random_floor_v12_20260726_201120,random,5,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,100,5,0.06464118965842681,0.0,0.2413793103448276,True
floor,random_floor_v12_20260726_201120,random,5,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,47,4,-0.4204416734737748,0.0,0.0014992503748125937,True
floor,random_floor_v12_20260726_201120,random,5,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,40,3,0.425,0.5,0.8405797101449275,False
floor,random_floor_v12_20260726_201120,random,5,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,100,5,0.47,0.5,0.7621189405297352,False
floor,random_floor_v12_20260726_201120,random,5,repeated_games,tit_for_tat_reciprocity_pd,conditional_proportion_contrast,1.5,0.05,14,2,0.0,0.0,0.6915,False
floor,random_floor_v12_20260726_201120,random,5,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.6666666666666666,0.5,0.1489255372313843,True
floor,random_floor_v12_20260726_201120,random,5,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,7,2,0.42857142857142855,0.5,0.8995502248875562,False
floor,random_floor_v12_20260726_201120,random,5,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.01917717544827572,0.0,0.6296851574212894,True
floor,random_floor_v12_20260726_201120,random,5,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.0,0.05,1.0,False
floor,random_floor_v12_20260726_201120,random,5,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.0,0.0,1.0,False
floor,random_floor_v12_20260726_201120,random,5,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.4743416490252569,0.0,0.9870064967516242,False
floor,random_floor_v12_20260726_201120,random,5,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,80,4,0.3125,0.55,1.0,False
floor,random_floor_v12_20260726_201120,random,5,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,100,5,0.08000000000000002,0.0,0.3213393303348326,True
floor,random_floor_v12_20260726_201120,random,5,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,100,5,0.54,0.5,0.3373313343328336,True
floor,random_floor_v12_20260726_201120,random,5,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,50,4,0.36,0.5,0.033483258370814596,True
floor,random_floor_v12_20260726_201120,random,6,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.5125,0.5,0.5187406296851574,True
floor,random_floor_v12_20260726_201120,random,6,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.5,0.5,0.6266866566716641,False
floor,random_floor_v12_20260726_201120,random,6,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.24285395417566208,0.0,0.04297851074462768,True
floor,random_floor_v12_20260726_201120,random,6,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.64,0.5,0.9980009995002499,False
floor,random_floor_v12_20260726_201120,random,6,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,0.014821810593553291,0.0,0.5697151424287856,False
floor,random_floor_v12_20260726_201120,random,6,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.4818181818181818,0.5,0.6731634182908546,False
floor,random_floor_v12_20260726_201120,random,6,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,-0.14769808464537276,0.0,0.9425287356321839,False
floor,random_floor_v12_20260726_201120,random,6,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,0.3875731801085062,0.0,1.0,False
floor,random_floor_v12_20260726_201120,random,6,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,64,4,-0.008001644733932185,0.0,0.527736131934033,False
floor,random_floor_v12_20260726_201120,random,6,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,60,4,0.4666666666666667,0.5,0.7396301849075462,False
floor,random_floor_v12_20260726_201120,random,6,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,64,4,-0.01988716894327213,0.0,0.5677161419290355,False
floor,random_floor_v12_20260726_201120,random,6,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,64,4,-0.1596698548827271,0.0,0.11744127936031984,True
floor,random_floor_v12_20260726_201120,random,6,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,0.3,0.5,1.0,False
floor,random_floor_v12_20260726_201120,random,6,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,0.7,0.5,0.05347326336831584,True
floor,random_floor_v12_20260726_201120,random,6,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,0.4,0.5,0.8075962018990505,False
floor,random_floor_v12_20260726_201120,random,6,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.5,0.5,0.5827086456771614,False
floor,random_floor_v12_20260726_201120,random,6,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,-0.033333333333333326,0.0,0.5227386306846576,False
floor,random_floor_v12_20260726_201120,random,6,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,-0.3,0.0,0.9290030211480362,False
floor,random_floor_v12_20260726_201120,random,6,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.48333333333333334,0.5,0.5822088955522239,False
floor,random_floor_v12_20260726_201120,random,6,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.08428458643216061,0.0,0.8320839580209896,False
floor,random_floor_v12_20260726_201120,random,6,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,100,5,0.07365701753266861,0.0,0.27936031984008,True
